10.7 -249 9.42865 -87.6776
10.8 -249 9.51418 -87.6513
10.9 -249 9.59964 -87.6247
11 -249 9.68503 -87.5979
11.1 -249 9.77035 -87.5709
11.2 -249 9.85559 -87.5436
11.3 -249 9.94076 -87.5161
11.4 -249 10.0259 -87.4884
11.5 -249 10.1109 -87.4604
11.6 -249 10.1958 -87.4322
11.7 -249 10.2807 -87.4038
11.8 -249 10.3655 -87.3752
11.9 -249 10.4502 -87.3463
12 -249 10.5349 -87.3172
12.1 -249 10.6194 -87.2878
12.2 -249 10.7039 -87.2582
12.3 -249 10.7883 -87.2284
12.4 -249 10.8726 -87.1984
12.5 -249 10.9569 -87.1681
12.6 -249 11.041 -87.1377
12.7 -249 11.1251 -87.1069
12.8 -249 11.2091 -87.076
12.9 -249 11.293 -87.0448
13 -249 11.3769 -87.0134
13.1 -249 11.4606 -86.9818
13.2 -249 11.5443 -86.95
13.3 -249 11.6279 -86.9179
13.4 -249 11.7113 -86.8856
13.5 -249 11.7948 -86.8531
13.6 -249 11.8781 -86.8203
13.7 -249 11.9613 -86.7874
13.8 -249 12.0444 -86.7542
13.9 -249 12.1275 -86.7208
14 -249 12.2105 -86.6871
14.1 -249 12.2933 -86.6533
14.2 -249 12.3761 -86.6192
14.3 -249 12.4588 -86.5849
14.4 -249 12.5414 -86.5504
14.5 -249 12.6239 -86.5156
14.6 -249 12.7064 -86.4807
14.7 -249 12.7887 -86.4455
14.8 -249 12.8709 -86.4101
14.9 -249 12.9531 -86.3745
15 -249 13.0351 -86.3386
15.1 -249 13.1171 -86.3026
15.2 -249 13.1989 -86.2663
15.3 -249 13.2807 -86.2298
15.4 -249 13.3623 -86.1931
15.5 -249 13.4439 -86.1562
15.6 -249 13.5254 -86.119
15.7 -249 13.6067 -86.0817
15.8 -249 13.688 -86.0441
15.9 -249 13.7692 -86.0063
16 -249 13.8502 -85.9683
16.1 -249 13.9312 -85.9301
16.2 -249 14.0121 -85.8917
16.3 -249 14.0928 -85.853
16.4 -249 14.1735 -85.8142
16.5 -249 14.254 -85.7751
16.6 -249 14.3345 -85.7358
16.7 -249 14.4149 -85.6964
16.8 -249 14.4951 -85.6567
16.9 -249 14.5753 -85.6168
17 -249 14.6553 -85.5766
17.1 -249 14.7352 -85.5363
17.2 -249 14.8151 -85.4958
17.3 -249 14.8948 -85.455
17.4 -249 14.9744 -85.4141
17.5 -249 15.0539 -85.3729
17.6 -249 15.1333 -85.3315
17.7 -249 15.2126 -85.29
17.8 -249 15.2918 -85.2482
17.9 -249 15.3708 -85.2062
18 -249 15.4498 -85.164
18.1 -249 15.5286 -85.1216
18.2 -249 15.6074 -85.079
18.3 -249 15.686 -85.0362
18.4 -249 15.7645 -84.9932
18.5 -249 15.8429 -84.95
18.6 -249 15.9212 -84.9066
18.7 -249 15.9994 -84.863
18.8 -249 16.0775 -84.8192
18.9 -249 16.1554 -84.7751
19 -249 16.2332 -84.7309
19.1 -249 16.311 -84.6865
19.2 -249 16.3886 -84.6419
19.3 -249 16.4661 -84.5971
19.4 -249 16.5434 -84.5521
